product_name,price,barcode,date,source_file,pyfooda_name,grams_in_name,llm_action
CHIQUITA C BANANES,3.24,2004,2023-12-02,2023_12_02.csv,,,ignore
DLL 9R PAPIER WC,3.95,540011368789,2023-12-10,2023_12_10.csv,,,ignore
HET TRAAGSTE BROOD P,4.5,543000017740,2023-12-10,2023_12_10.csv,,,ignore
HET TRAAGSTE BROOD P,4.5,543000017740,2023-12-10,2023_12_10.csv,,,ignore
DES DE POULET,6.87,2205567006870,2023-12-10,2023_12_10.csv,RAW STUFFED CHICKEN BREAST,300.0,match
DES DE POULET,6.84,2205567006849,2023-12-10,2023_12_10.csv,RAW STUFFED CHICKEN BREAST,300.0,match
KLEI VADEN,4.99,540011957673,2023-12-10,2023_12_10.csv,,,ignore
COEUR DOUX LIT GEM,2.99,540011957562,2023-12-10,2023_12_10.csv,,,ignore
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PATE DE CAMPAGNE,125.0,match
OEUVFS BIO 12 PCS,4.69,540011952183,2023-12-10,2023_12_10.csv,ORGANIC WHOLE EGGS,720.0,match
OEUVFS BIO 12 PCS,4.69,540011952183,2023-12-10,2023_12_10.csv,ORGANIC WHOLE EGGS,720.0,match
200GR HOUMOUS,1.99,540011238642,2023-12-10,2023_12_10.csv,,,ignore
MYRTILLES 500GR,7.49,540011232713,2023-12-10,2023_12_10.csv,,,ignore
MOZZARELLA 125GR,1.33,800043013303,2023-12-10,2023_12_10.csv,MOZZARELLA,125.0,match
ACTIVIA YOG ENT NA,3.39,541014641600,2023-12-10,2023_12_10.csv,ACTIVIA GREEK NONFAT YOGURT,125.0,match
500G SP K LAIT CHO,5.49,505831902579,2023-12-10,2023_12_10.csv,PAIN AU LAIT,500.0,match
TOMATE SAV GRAPPE,4.49,540011238332,2023-12-10,2023_12_10.csv,BRUSCHETTA TOMATE,250.0,match
DESSERT FRAICHE,4.99,540011215210,2023-12-10,2023_12_10.csv,CREME FRAICHE,200.0,match
BIO BANANEN,2.59,401407169271,2023-12-10,2023_12_10.csv,ORGANIC BIOLOGIQUE,120.0,match
MANGUE,1.89,800043013303,2023-12-10,2023_12_10.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
CAROTTES BIO,2.19,540011239500,2023-12-10,2023_12_10.csv,"Carrots, raw",500.0,match
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
JAMBON A L OS AUTH,4.5,2258840,2023-12-10,2023_12_10.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
EM 335G FRAISE,4.55,360858091667,2023-12-10,2023_12_10.csv,,,ignore
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,,,ignore
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,,,ignore
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PATE DE CAMPAGNE,125.0,match
HERTA PATE FNE RON,2.59,315423060057,2023-12-10,2023_12_10.csv,PATE DE CAMPAGNE,125.0,match
OIGNONS JAUNE 1KG,4.99,540011238332,2023-12-10,2023_12_10.csv,"Onions, raw",1000.0,match
HACHIS PORC-VEAU,11.02,204084,2023-12-10,2023_12_10.csv,HAVARTI,300.0,match
HACHIS PORC-VEAU,11.25,204084,2023-12-10,2023_12_10.csv,HAVARTI,300.0,match
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,,,ignore
250ML AXE SG MOJIT,4.99,871716394770,2023-12-10,2023_12_10.csv,,,ignore
RAISIN ROUGE SA PE,2.39,540011236672,2023-12-10,2023_12_10.csv,RED GRAPES,500.0,match
COURGETTES,4.74,2160,2023-12-14,2023_12_14.csv,"Squash, zucchini, raw",200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,CPB DBL NDL 4PK,200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,CPB DBL NDL 4PK,200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2023-12-14,2023_12_14.csv,CPB DBL NDL 4PK,200.0,match
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,,,ignore
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,,,ignore
HET TRAGSTE BROOD P,4.5,543000017740,2023-12-14,2023_12_14.csv,,,ignore
CHIQUITA C BANANES,3.88,2020,2023-12-14,2023_12_14.csv,,,ignore
KINZ SUNGOLD XL,5.1,540011955376,2023-12-14,2023_12_14.csv,,,ignore
MINI BURGER LIMOUS,6.29,540011955376,2023-12-14,2023_12_14.csv,MINI BURGERS,300.0,match
MINI BURGER LIMOUS,6.29,540011955376,2023-12-14,2023_12_14.csv,MINI BURGERS,300.0,match
DLL PIZZA MARGH,4.99,540011954988,2023-12-14,2023_12_14.csv,MARGHERITA PIZZA,400.0,match
DLL PIZZA MARGH,4.99,540011954988,2023-12-14,2023_12_14.csv,MARGHERITA PIZZA,400.0,match
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,6 LARGE FRESH EGGS,360.0,match
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,6 LARGE FRESH EGGS,360.0,match
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,6 LARGE FRESH EGGS,360.0,match
HACHIS PORC-VEAU,9.71,204084,2023-12-14,2023_12_14.csv,HAVARTI,300.0,match
HACHIS PORC-VEAU,9.99,204084,2023-12-14,2023_12_14.csv,HAVARTI,300.0,match
200GR HOUMOUS,1.99,540011238642,2023-12-14,2023_12_14.csv,,,ignore
DLL OEUVS BIO MIX,2.95,5400110790,2023-12-14,2023_12_14.csv,6 LARGE FRESH EGGS,360.0,match
6PC POMME PINK LADY,3.98,540011234383,2023-12-14,2023_12_14.csv,"PINK LADY APPLES, PINK LADY",900.0,match
DUPACK PINK LADY,3.45,37004761163,2023-12-14,2023_12_14.csv,PINK LADY APPLES,300.0,match
TOMATE SAV GRAPPE,4.49,540011232132,2023-12-14,2023_12_14.csv,BRUSCHETTA TOMATE,250.0,match
AVOCAT,0.0,540011956924,2023-12-14,2023_12_14.csv,"Avocado, raw",200.0,match
"4 X 1,39",5.56,540011956924,2023-12-14,2023_12_14.csv,,,ignore
MOZZARELLA MAXI,13.25,800043013526,2023-12-17,2023_12_17.csv,MOZZARELLA,250.0,match
FRUIT & LEGUMES,0.49,,2023-12-17,2023_12_17.csv,,,ignore
FRUIT & LEGUMES,0.49,,2023-12-17,2023_12_17.csv,,,ignore
CITRONS,0.65,,2023-12-17,2023_12_17.csv,"Lemon, raw",100.0,match
PERSIL EN POT BIO,2.29,5400113127373,2023-12-17,2023_12_17.csv,100% ORGANIC PARSLEY,30.0,match
MYRTILLES 500GR,4.49,5400113127335,2023-12-17,2023_12_17.csv,,,ignore
ELVEA TOM PEL CUBE,1.25,5400113127335,2023-12-17,2023_12_17.csv,PEELED DICED TOMATOES,400.0,match
BIO BANANEN,2.29,5400113127335,2023-12-17,2023_12_17.csv,ORGANIC BIOLOGIQUE,120.0,match
360G CRUNCHY CREAM,4.99,7612100011847,2023-12-17,2023_12_17.csv,,,ignore
HET TRAAGSTE BROOD P,4.5,5430000117400,2023-12-17,2023_12_17.csv,,,ignore
SAN MARZANO,4.39,5430000117400,2023-12-17,2023_12_17.csv,SAN MARZANO TOMATOES,400.0,match
TOMAT TOAST ROMARIN,2.99,5400146912414,2023-12-17,2023_12_17.csv,ITALIAN BRUSCHETTINI TOASTS,125.0,match
HARICOT PRIN 500GR,2.99,5400146912414,2023-12-17,2023_12_17.csv,GREEN BEANS,500.0,match
HARICOT PRIN 500GR,2.99,5400146912414,2023-12-17,2023_12_17.csv,GREEN BEANS,500.0,match
BATEIN ROUGE SA PE,2.49,5400171307943,2023-12-17,2023_12_17.csv,,,ignore
OLIVES KALAMATA,2.49,5400171957832,2023-12-17,2023_12_17.csv,KALAMATA OLIVES,200.0,match
1.5L SCHWEPP MOJIT,3.49,3124480108596,2023-12-17,2023_12_17.csv,,,ignore
HERTA JAMBON SUP,3.99,3154230089022,2023-12-17,2023_12_17.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
400G SAUMON FUM NOR,7.85,5400109165449,2023-12-17,2023_12_17.csv,SMOKED SALMON,400.0,match
185G LAYS S&L.PEP,1.95,871039852422,2023-12-17,2023_12_17.csv,Lays Garlic 1.5z,185.0,match
CLEMENTINES FEUIL,2.86,871039852422,2023-12-17,2023_12_17.csv,"Clementines, raw",150.0,match
HET TRAAGSTE BROOD P,4.5,5430000117400,2023-12-17,2023_12_17.csv,,,ignore
DANONE ACT FRAISES,1.95,540014641777,2023-12-17,2023_12_17.csv,"DANONE, DAIRY DRINK, STRAWBERRY FRESA",125.0,match
185G LAYS S&L.PEP,1.95,871039852422,2023-12-17,2023_12_17.csv,Lays Garlic 1.5z,185.0,match
AUBERGINES,2.4,2308,2023-12-17,2023_12_17.csv,"AUBERGINES CAPONATA, AUBERGINES",300.0,match
TOMATE CERISE GRAP,5.49,540011638134,2023-12-17,2023_12_17.csv,BRUSCHETTA TOMATE,250.0,match
BASILIC 20G,1.65,540011638134,2023-12-17,2023_12_17.csv,"Basil, fresh",20.0,match
20 NO STRESS BIO,4.89,871039852422,2023-12-17,2023_12_17.csv,STRESS RELIEF ORGANIC TEA BAGS,50.0,match
185G LAYS S&L.PEP,1.95,871039852422,2023-12-17,2023_12_17.csv,Lays Garlic 1.5z,185.0,match
AUBERGINES,2.4,2308,2023-12-17,2023_12_17.csv,"AUBERGINES CAPONATA, AUBERGINES",300.0,match
AUBERGINES,2.4,2308,2023-12-17,2023_12_17.csv,"AUBERGINES CAPONATA, AUBERGINES",300.0,match
HERTA LARDNS NAT,3.49,315423013837,2023-12-17,2023_12_17.csv,,,ignore
200GR HOUMOUS,3.99,540011386642,2023-12-17,2023_12_17.csv,,,ignore
HERTA LARDNS NAT,3.49,315423013837,2023-12-17,2023_12_17.csv,,,ignore
6X25CL JUPILER BAS,6.29,541022821134,2023-12-17,2023_12_17.csv,,,ignore
VIDEOTEC VAL 0.6E,0.6,217000000001,2023-12-17,2023_12_17.csv,,,ignore
6X33CL SCH GINGER,6.59,3124480108595,2023-12-17,2023_12_17.csv,Schweppes Classic Ginger Beer 6 x 250mL,1980.0,match
6X33 SCHWEPPES LEM,5.95,841010604505,2023-12-17,2023_12_17.csv,Schweppes Classic Ginger Beer 6 x 250mL,1980.0,match
OIGNONS JAUNE 1KG,4.99,540011231452,2023-12-23,2023_12_23.csv,"Onions, raw",1000.0,match
LINDT EXCELLENCE,2.29,3046920023636,2023-12-23,2023_12_23.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",100.0,match
LINDT EXCELLENCE,2.29,3046920023636,2023-12-23,2023_12_23.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",100.0,match
CARLSBERG BEURRE SALE,3.45,5411116500047,2023-12-23,2023_12_23.csv,"REDNER'S WAREHOUSE MARKETS, BUTTER",250.0,match
LE BEURRE BIO,3.19,5400112108500,2023-12-23,2023_12_23.csv,BEURRE D'ISIGNY,250.0,match
LE BEURRE BIO,3.19,5400112108500,2023-12-23,2023_12_23.csv,BEURRE D'ISIGNY,250.0,match
DACS 200 BAT OUATE,3.49,5400140007998,2023-12-23,2023_12_23.csv,,,ignore
HACHIS PORC-VEAU,9.96,204084,2023-12-23,2023_12_23.csv,HAVARTI,300.0,match
HACHIS BOEUF&PORC,10.04,2040850010048,2023-12-23,2023_12_23.csv,HAVARTI CHEESE,300.0,match
HACHIS BOEUF&PORC,10.04,2040850010048,2023-12-23,2023_12_23.csv,HAVARTI CHEESE,300.0,match
HACHIS PORC-VEAU,10.14,2040841010149,2023-12-23,2023_12_23.csv,HAVARTI,300.0,match
185G LAYS SABL.PEP,1.95,871039852422,2023-12-28,2023_12_28.csv,Lays Garlic 1.5z,185.0,match
COURGETTES,4.23,2160,2023-12-28,2023_12_28.csv,"Squash, zucchini, raw",200.0,match
JAMBON A L OS AUTH,4.47,2258840,2023-12-28,2023_12_28.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
JAMBON A L OS AUTH,4.41,2258840,2023-12-28,2023_12_28.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
200GR HOMMOUS,1.99,540011238642,2023-12-28,2023_12_28.csv,HOMMOUS DIP,200.0,match
NOISETTES D AGNEAU,14.14,204885,2023-12-28,2023_12_28.csv,,,ignore
NOISETTES D AGNEAU,7.91,204885,2023-12-28,2023_12_28.csv,,,ignore
200G NUTELLA,2.49,800006,2023-12-28,2023_12_28.csv,NUTELLA FERRERO WITH BREADSTICKS,200.0,match
HACHIS PORC-VEAU,9.46,204084,2023-12-28,2023_12_28.csv,HAVARTI,300.0,match
HACHIS BOEUF&PORC,10.16,204085,2023-12-28,2023_12_28.csv,HAVARTI CHEESE,300.0,match
MANGUE,1.89,5400119534346,2024-01-03,2024_01_03.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
MANGUE,1.89,5400119534346,2024-01-03,2024_01_03.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
ROSBIF,11.95,20400071101954,2024-01-03,2024_01_03.csv,ROAST BEEF,150.0,match
185G LAYS S&BL.DEP,1.95,8710398524242,2024-01-03,2024_01_03.csv,Lays Garlic 1.5z,185.0,match
OEUFS COLUMBUS,3.59,5400149600046,2024-01-03,2024_01_03.csv,"Egg, whole, raw, fresh",360.0,match
125G BOULES PAPRIK,1.95,8710398520420,2024-01-03,2024_01_03.csv,ALL NATURAL SOUP BOULES,125.0,match
185G LAYS NATUREL,1.95,8710398524208,2024-01-03,2024_01_03.csv,Lays Garlic 1.5z,185.0,match
T NOIR DE NOIR C.DO,3.95,7622201120009,2024-01-03,2024_01_03.csv,COTE D'OR NOIR DE NOIR CHOCOLATE TABLET DARK,100.0,match
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",100.0,match
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",100.0,match
LINDT EXCELLENCE,2.29,3046920028336,2024-01-03,2024_01_03.csv,"LINDT, EXCELLENCE DARK CHOCOLATE",100.0,match
OEUFS COLUMBUS,3.59,5400149600046,2024-01-03,2024_01_03.csv,"Egg, whole, raw, fresh",360.0,match
400G MUC DUCHE DDL,4.95,541011700431,2024-01-03,2024_01_03.csv,,,ignore
BALADE CREME 1L,5.85,541139603417,2024-01-03,2024_01_03.csv,"CREME BRULEE, CREME",1000.0,match
500G ESRP GRAINS,9.75,80007001875,2024-01-03,2024_01_03.csv,ANCIENT GRAINS,500.0,match
CLEMENTINES FEUIL,5.67,80007001875,2024-01-03,2024_01_03.csv,"Clementines, raw",150.0,match
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,"Avocado, raw",200.0,match
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,"Avocado, raw",200.0,match
AVOCAT,2.19,5400119536924,2024-01-03,2024_01_03.csv,"Avocado, raw",200.0,match
MASCARPONE SL 500G,5.95,800043301101,2024-01-03,2024_01_03.csv,MASCARPONE,500.0,match
400G TOM.CRISES,3.19,540011232370,2024-01-03,2024_01_03.csv,,,ignore
LIEGEOIS GOUT CAFE,2.29,541011215660,2024-01-03,2024_01_03.csv,,,ignore
400G TOM.CRISES,3.19,540011232370,2024-01-03,2024_01_03.csv,,,ignore
ROSBIF,15.41,20400071101954,2024-01-03,2024_01_03.csv,ROAST BEEF,150.0,match
D3G5 SAES BOUB 30L,4.99,541011215660,2024-01-03,2024_01_03.csv,,,ignore
DINOSAURUS CHOCOLA,2.49,541004301879,2024-01-03,2024_01_03.csv,,,ignore
AUBEL BEURRE 500G,8.79,541062301789,2024-01-03,2024_01_03.csv,BEURRE D'ISIGNY,500.0,match
AUBEL BEURRE 500G,8.79,541062301789,2024-01-03,2024_01_03.csv,BEURRE D'ISIGNY,500.0,match
CINEMA 7 1/2 PRIX,4.4,871089902039,2024-01-03,2024_01_03.csv,,,ignore
SONA MULTIGRAIN 40,2.29,871089902039,2024-01-03,2024_01_03.csv,MULTIGRAIN,500.0,match
200G NUTELLA,2.49,8013546,2024-01-03,2024_01_03.csv,NUTELLA FERRERO WITH BREADSTICKS,200.0,match
150G MILKA CHO TUT,2.29,7622201121149,2024-01-03,2024_01_03.csv,MILKA CHOCOLATE,150.0,match
PRESID BEURRE 250G,4.69,32280221509,2024-01-03,2024_01_03.csv,"BUTTER, SALTED",250.0,match
BIO CITRON 4PC,2.09,540011953983,2024-01-03,2024_01_03.csv,CITRON TEA,400.0,match
CARLSB BEURRE FT D,4.49,541116031113,2024-01-03,2024_01_03.csv,BEURRE D'ISIGNY,250.0,match
360G CRUNCHY CREAM,4.99,76102001847,2024-01-03,2024_01_03.csv,,,ignore
HERTA LRDNS NAT,3.49,315423081387,2024-01-05,2024_01_05.csv,,,ignore
ROTI DE VEAU,16.01,20403216011,2024-01-05,2024_01_05.csv,VEAL FOR STEW,500.0,match
HACHIS BOEUF§DORC,10.41,20408533010214,2024-01-05,2024_01_05.csv,HAVARTI,300.0,match
HACHIS BOEUF§DORC,10.02,204085,2024-01-05,2024_01_05.csv,HAVARTI,300.0,match
LITCHIS,2.2,204085,2024-01-05,2024_01_05.csv,"Litchis, raw",500.0,match
RAVIOLI POMODORI,3.85,8000121011418,2024-01-05,2024_01_05.csv,PIZZA RAVIOLI,400.0,match
RAVIOLI POMODORI,3.85,8000121011418,2024-01-05,2024_01_05.csv,PIZZA RAVIOLI,400.0,match
HET TRAAGSTE BROOD P,2.99,5430000077470,2024-01-05,2024_01_05.csv,,,ignore
HUMOUS,1.99,5400141389642,2024-01-05,2024_01_05.csv,HUMMOUS,200.0,match
SOMM SUMM. ECOS,4.49,5410598012182,2024-01-05,2024_01_05.csv,,,ignore
NIVEA ROLL DRY IMP,2.59,4234508,2024-01-05,2024_01_05.csv,,,ignore
CONF. NOSTALGIE,3.89,5410046008600,2024-01-05,2024_01_05.csv,,,ignore
TRAITEUR,9.83,05000,2024-01-05,2024_01_05.csv,,,ignore
GRAN CHOC&NO,3.69,540011370452,2024-01-05,2024_01_05.csv,,,ignore
DUO PACK PINK LADY,4.35,3047704661163,2024-01-05,2024_01_05.csv,PINK LADY APPLES,300.0,match
SALAD MEXIC STYLE,5.99,540011955635,2024-01-05,2024_01_05.csv,MEXICAN STYLE SALAD,150.0,match
SALAD MOROCCA,6.29,540011955810,2024-01-05,2024_01_05.csv,SALAD,150.0,match
BANANEN,2.05,401407162721,2024-01-05,2024_01_05.csv,CRANNY BANANY,120.0,match
CAROTTES BIO,2.49,540011955050,2024-01-05,2024_01_05.csv,"Carrots, raw",500.0,match
AVOCAT,2.78,540011955824,2024-01-05,2024_01_05.csv,"Avocado, raw",200.0,match
MANGUE,3.78,540011954346,2024-01-05,2024_01_05.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
YAOURT MIGRE BIO,3.37,540011955070,2024-01-05,2024_01_05.csv,,,ignore
SOMA MULTIGRAIN 40,2.29,871089902039,2024-01-05,2024_01_05.csv,MULTIGRAIN,500.0,match
SALAD ITALIAN,5.99,540011955197,2024-01-05,2024_01_05.csv,ITALIAN SALAD,150.0,match
BIO BANANEN,2.05,401407162721,2024-01-05,2024_01_05.csv,ORGANIC BIOLOGIQUE,120.0,match
KIWI SUNGOLD XL,2.99,5412234942213,2024-01-05,2024_01_05.csv,KIWI,80.0,match
HARICOTS FINS 400G,3.49,540011955157,2024-01-05,2024_01_05.csv,GREEN BEANS,400.0,match
TOM.CERISES,3.69,5400111232370,2024-01-05,2024_01_05.csv,,,ignore
MINI BURGER LIMOUS,6.29,540011955376,2024-01-09,2024_01_09.csv,MINI BURGERS,300.0,match
MINI BURGER LIMOUS,6.29,540011955376,2024-01-09,2024_01_09.csv,MINI BURGERS,300.0,match
400G BICARBONATE,3.45,318328000949,2024-01-09,2024_01_09.csv,,,ignore
400G BICARBONATE,3.45,318328000949,2024-01-09,2024_01_09.csv,,,ignore
400G EXQUISE BAG,2.19,540011282100,2024-01-09,2024_01_09.csv,,,ignore
400G EXQUISE BAG,2.19,540011282100,2024-01-09,2024_01_09.csv,,,ignore
HERTA JAMBON BROOD P,4.5,54000017740,2024-01-09,2024_01_09.csv,,,ignore
4X50G DLL PAIN BIO,3.39,540011281850,2024-01-09,2024_01_09.csv,CPB DBL NDL 4PK,200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2024-01-09,2024_01_09.csv,CPB DBL NDL 4PK,200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2024-01-09,2024_01_09.csv,CPB DBL NDL 4PK,200.0,match
4X50G DLL PAIN BIO,3.39,540011281850,2024-01-09,2024_01_09.csv,CPB DBL NDL 4PK,200.0,match
HACHIS BOEUF&PORC,10.38,204085,2024-01-09,2024_01_09.csv,HAVARTI CHEESE,300.0,match
HACHIS PORC-VEAU,10.4,204084,2024-01-09,2024_01_09.csv,HAVARTI,300.0,match
HERTA LADINS NATUR,2.85,315423081405,2024-01-09,2024_01_09.csv,,,ignore
HERTA JAMBON SUP,4.49,315423080876,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
HERTA JAMBON SUP,4.49,315423080876,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
HERTA JAMBON SUP,4.49,315423080876,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
JAMBON CUIT AU FOU,4.05,2258760,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
JAMBON CUIT AU FOU,3.97,2258760,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
DLL MAYO TD,1.25,540011300584,2024-01-09,2024_01_09.csv,"MAYO, MAYONNAISE",250.0,match
JAMBON CUIT AU FOU,3.97,2258760,2024-01-09,2024_01_09.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",500.0,match
DLL MAYO TD,1.25,540011300584,2024-01-09,2024_01_09.csv,"MAYO, MAYONNAISE",250.0,match
DUO PACK PINK LADY,6.9,370047661163,2024-01-10,2024_01_10.csv,PINK LADY APPLES,300.0,match
PRITT CORRECT-IT,4.25,3178040208333,2024-01-10,2024_01_10.csv,,,ignore
MANDARINES,4.49,540011955680,2024-01-10,2024_01_10.csv,MANDARINS,150.0,match
NESCAFE ESPRESSO,6.29,7613036609099,2024-01-10,2024_01_10.csv,"ESPRESSO INSTANT COFFEE, ESPRESSO",200.0,match
AVOCAT,8.34,540011955924,2024-01-10,2024_01_10.csv,"Avocado, raw",200.0,match
KIWI VERT,4.12,0450031901742,2024-01-10,2024_01_10.csv,KIWI,80.0,match
CONFRENCE 4PC,2.19,540011955401,2024-01-10,2024_01_10.csv,,,ignore
BIO BANANEN,2.59,401407169271,2024-01-10,2024_01_10.csv,ORGANIC BIOLOGIQUE,120.0,match
BIO BANANEN,2.59,401407169271,2024-01-10,2024_01_10.csv,ORGANIC BIOLOGIQUE,120.0,match
POMELO 9/PC,3.29,540011960404,2024-01-10,2024_01_10.csv,GREEN POMELO,1000.0,match
MANGUE,1.89,540011954346,2024-01-10,2024_01_10.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
MANGUE,1.89,540011954346,2024-01-10,2024_01_10.csv,"MANGUAVA KOMBUCHA, MANGUAVA",400.0,match
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,,,ignore
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,,,ignore
100G DLF 4 BOUCHEE,0.99,540011364946,2024-01-11,2024_01_11.csv,,,ignore
POMMES BROLES,1.99,5400112482182,2024-01-11,2024_01_11.csv,APPLE SAUCE,400.0,match
MOUSSEL POM.MATER,0.99,5410046070005,2024-01-11,2024_01_11.csv,,,ignore
MOUSSEL POM.MATER,0.99,5410046070005,2024-01-11,2024_01_11.csv,,,ignore
MAGUE,1.89,540011953446,2024-01-14,2024_01_14.csv,,,ignore
MAGUE,1.89,540011953446,2024-01-14,2024_01_14.csv,,,ignore
JEUNE POUSSE MIX,1.79,540011238557,2024-01-14,2024_01_14.csv,MOUSSE MIX,150.0,match
HACHIS PORC-VEAU,12.04,2040485912046,2024-01-14,2024_01_14.csv,HAVARTI,300.0,match
BUTCHER BURGE,6.29,540011953472,2024-01-14,2024_01_14.csv,,,ignore
BUTCHER BURGE,6.29,540011953472,2024-01-14,2024_01_14.csv,,,ignore
ROSBIF,12.29,2040987020447,2024-01-14,2024_01_14.csv,ROAST BEEF,150.0,match
CAROTTES BIO,2.39,5400121239500,2024-01-14,2024_01_14.csv,"Carrots, raw",500.0,match
HET TRAAGSTE BROOD P,4.5,5430000171740,2024-01-14,2024_01_14.csv,,,ignore
HET TRAAGSTE BROOD P,4.5,5430000171740,2024-01-14,2024_01_14.csv,,,ignore
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA CRUST,400.0,match
OEUFS COLOMBUS,4.59,5410946000466,2024-01-14,2024_01_14.csv,"Egg, whole, raw, fresh",360.0,match
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA CRUST,400.0,match
HACHIS PORC-VEAU,12.29,2040485912046,2024-01-14,2024_01_14.csv,HAVARTI,300.0,match
PACK PINK LADY,3.45,3700476611633,2024-01-14,2024_01_14.csv,PINK LADY APPLES,1000.0,match
CAROTTES BIO,2.39,5400121239500,2024-01-14,2024_01_14.csv,"Carrots, raw",500.0,match
PATE A PIZZA,1.39,540011950827,2024-01-14,2024_01_14.csv,PIZZA CRUST,400.0,match
COURGETTES,2.99,5400112139500,2024-01-14,2024_01_14.csv,"Squash, zucchini, raw",200.0,match
OIGNONS JAUNE 1KG,4.99,5400112134942,2024-01-14,2024_01_14.csv,"Onions, raw",1000.0,match
HERTA JAMBON SUP,4.49,3154230003876,2024-01-14,2024_01_14.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
HERTA JAMBON SUP,4.49,3154230003876,2024-01-14,2024_01_14.csv,"JAMBON DE PARIS HAM, JAMBON DE PARIS",100.0,match
TOMATE GRAPPE,4.99,5400112132132,2024-01-14,2024_01_14.csv,BRUSCHETTA TOMATE,250.0,match
HERTA MINI PI,2.85,3154230028692,2024-01-14,2024_01_14.csv,,,ignore
MANDARINES FEUILLE,7.66,2016,2024-01-14,2024_01_14.csv,MANDARINS,150.0,match
TOMATE GRAPPE,4.99,5400112132132,2024-01-14,2024_01_14.csv,BRUSCHETTA TOMATE,250.0,match
LINTF EXCEL CACAO,3.45,3046920028722,2024-01-14,2024_01_14.csv,CACAO POWDER,250.0,match
BIO GOUTA TRANCHES,3.99,5400119550150,2024-01-14,2024_01_14.csv,,,ignore
DLC PAIN BIO,3.39,5400112138508,2024-01-14,2024_01_14.csv,ORGANIC MULTIGRAIN BREAD PAIN,500.0,match
400GR TOM CERISES,3.99,5400112132137,2024-01-14,2024_01_14.csv,"CHERRY TOMATOES, CHERRY",400.0,match
DLC PAIN BIO,3.39,5400112138508,2024-01-14,2024_01_14.csv,ORGANIC MULTIGRAIN BREAD PAIN,500.0,match
